EdgeID,from_id,to_id,Timestamp,Amount Sent,Sent Currency,Amount Received,Received Currency,Payment Format,Is Laundering
3937,2938,3338,910,138043.32,0,138043.32,0,1,0
3958,3354,3354,910,17.34,0,17.34,0,0,0
3967,3359,3359,910,21.69,0,21.69,0,0,0
3969,3361,3360,910,12556797.99,0,12556797.99,0,1,0
3981,3370,3370,910,8.86,0,8.86,0,0,0
3988,3374,3374,910,19.46,0,19.46,0,0,0
4041,3420,3420,910,15.43,0,15.43,0,0,0
4053,1374,3434,910,995.11,0,995.11,0,2,0
4059,3438,3438,910,9.67,0,9.67,0,0,0
4067,3443,3443,910,237699.07,0,237699.07,0,0,0
4090,3453,3458,910,48.84,0,48.84,0,2,0
4103,3467,3467,910,528.25,0,528.25,0,0,0
4145,3493,3493,910,4154.67,0,4154.67,0,0,0
4223,3562,3563,910,12328.55,0,12328.55,0,3,0
4235,3573,3573,910,12.21,0,12.21,0,0,0
4283,3611,3611,910,9.67,0,9.67,0,0,0
4298,3620,3620,910,827254.41,0,827254.41,0,0,0
4330,3645,3645,910,29776.57,0,29776.57,0,0,0
4359,3676,3676,910,7.66,0,7.66,0,0,0
4370,404,3682,910,4990.94,0,4990.94,0,1,0
4374,3685,3685,910,20920.94,0,20920.94,0,0,0
4377,3689,3689,910,12.67,0,12.67,0,0,0
4384,3695,3696,910,27648172.0,0,27648172.0,0,3,0
4385,3696,3697,910,47.82,0,47.82,0,2,0
4473,3774,3775,910,0.85,0,0.85,0,3,0
4478,3779,3779,910,337.42,0,337.42,0,0,0
4578,3861,3861,910,17568.19,0,17568.19,0,0,0
4584,3865,3865,910,17.56,0,17.56,0,0,0
4609,3880,3880,910,35769.89,0,35769.89,0,0,0
4639,3907,3907,910,3679.31,0,3679.31,0,0,0
4655,3921,3921,910,2311985.35,0,2311985.35,0,0,0
4725,3974,3974,910,500643.13,0,500643.13,0,0,0
4798,4025,4025,910,18.89,0,18.89,0,0,0
4799,4026,4026,910,2730.39,0,2730.39,0,0,0
4808,4035,4035,910,56704.57,0,56704.57,0,0,0
4841,4058,4058,910,6737.95,0,6737.95,0,0,0
4850,4071,4071,910,3.76,0,3.76,0,0,0
4857,4074,4074,910,3.61,0,3.61,0,0,0
4902,4109,4109,910,21.72,0,21.72,0,0,0
4905,4111,4112,910,6.78,0,6.78,0,2,0
4965,4160,4160,910,3173.46,0,3173.46,0,0,0
4973,1033,4165,910,26820.77,0,26820.77,0,4,0
4987,4178,4178,910,562356.91,0,562356.91,0,0,0
4994,4183,4183,910,15.73,0,15.73,0,0,0
7,8,8,970,11.86,0,11.86,0,0,0
25,33,34,970,3.16,0,3.16,0,2,0
47,49,60,970,17.57,0,17.57,0,2,0
63,72,72,970,4.62,0,4.62,0,0,0
78,89,93,970,97.86,0,97.86,0,2,0
104,120,120,970,1111098.7,0,1111098.7,0,0,0
114,125,125,970,40939.45,0,40939.45,0,0,0
152,157,157,970,19.29,0,19.29,0,0,0
167,166,172,970,1544.01,0,1544.01,0,1,0
192,191,191,970,20.89,0,20.89,0,0,0
282,266,266,970,20.16,0,20.16,0,0,0
296,275,275,970,383708.11,0,383708.11,0,0,0
301,135,278,970,15509630.09,0,15509630.09,0,1,0
385,346,346,970,11074.99,0,11074.99,0,0,0
387,348,348,970,31130.34,0,31130.34,0,0,0
409,352,352,970,18.14,0,18.14,0,0,0
413,370,370,970,18.23,0,18.23,0,0,0
452,402,402,970,3735.59,0,3735.59,0,0,0
453,403,404,970,13271.04,0,13271.04,0,2,0
500,440,440,970,23.22,0,23.22,0,0,0
534,470,471,970,11719.92,0,11719.92,0,2,0
559,495,495,970,2701.91,0,2701.91,0,0,0
574,509,509,970,21510.29,0,21510.29,0,0,0
729,631,631,970,8.09,0,8.09,0,0,0
774,673,673,970,961017.77,0,961017.77,0,0,0
775,674,674,970,5978.27,0,5978.27,0,0,0
818,692,719,970,77.93,0,77.93,0,2,0
857,748,748,970,8498.25,0,8498.25,0,0,0
886,135,762,970,337718.52,0,337718.52,0,1,0
946,817,817,970,2105.71,0,2105.71,0,0,0
1117,966,966,970,15.1,0,15.1,0,0,0
1155,996,997,970,0.025852,1,0.025852,1,6,0
1166,1008,1008,970,28615.96,0,28615.96,0,0,0
1220,1055,1055,970,10.48,0,10.48,0,0,0
1240,871,1076,970,191.44,0,191.44,0,2,0
1276,1113,1114,970,4728.39,0,4728.39,0,2,0
1302,1129,1129,970,1015.37,0,1015.37,0,0,0
1311,1135,1136,970,2209385.93,0,2209385.93,0,1,0
1318,1141,1141,970,131985.29,0,131985.29,0,0,0
1324,1148,1149,970,0.02,0,0.02,0,3,0
1335,1157,1157,970,283962.76,0,283962.76,0,0,0
1353,1173,1173,970,3539.06,0,3539.06,0,0,0
1373,1193,1193,970,6521.67,0,6521.67,0,0,0
1375,1195,1195,970,4877.22,0,4877.22,0,0,0
1401,1217,1217,970,17.26,0,17.26,0,0,0
1407,1223,1223,970,24.59,0,24.59,0,0,0
1441,1251,1251,970,427462.99,0,427462.99,0,0,0
1446,1255,1256,970,1.53,0,1.53,0,2,0
1503,1294,1293,970,380764.57,0,380764.57,0,4,0
1512,1299,1299,970,446174.78,0,446174.78,0,0,0
1528,1310,1310,970,24.88,0,24.88,0,0,0
1561,864,1336,970,46958.3,0,46958.3,0,1,0
1588,1357,1357,970,4202430.82,0,4202430.82,0,0,0
1594,1362,1362,970,7.72,0,7.72,0,0,0
1618,1382,1382,970,8.49,0,8.49,0,0,0
1646,1403,1403,970,928601.35,0,928601.35,0,0,0
1699,1448,1448,970,4.68,0,4.68,0,0,0
1705,1452,1452,970,108102.63,0,108102.63,0,0,0
1829,1563,1563,970,1614077.47,0,1614077.47,0,0,0
1857,795,1589,970,4973.89,0,4973.89,0,1,0
1888,1621,1621,970,8367.47,0,8367.47,0,0,0
1901,1634,1634,970,31177.86,0,31177.86,0,0,0
1910,1642,1642,970,12.81,0,12.81,0,0,0
1923,1631,1631,970,18.4,0,18.4,0,0,0
1936,1660,1660,970,145223.1,0,145223.1,0,0,0
1967,1687,1687,970,51213.82,0,51213.82,0,0,0
2011,1721,1720,970,4434.08,0,4434.08,0,1,0
2143,1540,1830,970,36123308.02,0,36123308.02,0,1,0
2171,1852,1852,970,782632.93,0,782632.93,0,0,0
2224,1892,1893,970,673.67,0,673.67,0,1,0
2261,1913,1913,970,24.46,0,24.46,0,0,0
2276,1938,1938,970,2329.33,0,2329.33,0,0,0
2289,1947,1948,970,44312.32,0,44312.32,0,4,0
2296,1954,1954,970,1381.77,0,1381.77,0,0,0
2302,1959,1959,970,10.85,0,10.85,0,0,0
2324,1981,1981,970,437782.05,0,437782.05,0,0,0
2399,2032,2032,970,19.71,0,19.71,0,0,0
2419,2069,2069,970,1114.79,0,1114.79,0,0,0
2435,2084,2084,970,16.41,0,16.41,0,0,0
2465,2115,2115,970,8347.7,0,8347.7,0,0,0
2517,567,2159,970,2753.24,0,2753.24,0,1,0
2545,921,2183,970,18341.26,0,18341.26,0,2,0
2562,2196,2196,970,5071.59,0,5071.59,0,0,0
2569,2203,2203,970,12.83,0,12.83,0,0,0
2581,2216,2216,970,711086.46,0,711086.46,0,0,0
2660,2291,2291,970,29956.82,0,29956.82,0,0,0
2734,405,2348,970,408.73,0,408.73,0,1,0
2735,405,2348,970,499.28,0,499.28,0,2,0
2746,2356,2356,970,7698.7,0,7698.7,0,0,0
2779,2376,2376,970,9026.48,0,9026.48,0,0,0
2806,2396,2397,970,31.83,0,31.83,0,1,0
2828,2409,2412,970,42.19,0,42.19,0,2,0
2836,2419,2419,970,6841.44,0,6841.44,0,0,0
2841,2424,2424,970,38491.99,0,38491.99,0,0,0
2847,2431,2432,970,25.59,0,25.59,0,2,0
2856,2440,2440,970,6691.88,0,6691.88,0,0,0
2922,2499,2499,970,534.15,0,534.15,0,0,0
3015,2570,2570,970,63.26,0,63.26,0,0,0
3058,2610,2610,970,7024.57,0,7024.57,0,0,0
3059,2611,2612,970,88.26,0,88.26,0,2,0
3092,2639,2639,970,11013.66,0,11013.66,0,0,0
3287,2800,2800,970,16.18,0,16.18,0,0,0
3340,2842,2842,970,8897.57,0,8897.57,0,0,0
3378,2875,2876,970,190469242.0,0,190469242.0,0,3,0
3401,2891,2891,970,21.97,0,21.97,0,0,0
3477,2957,2957,970,126337.49,0,126337.49,0,0,0
3499,2979,2979,970,4104359.96,0,4104359.96,0,0,0
3597,3066,3061,970,2880.56,0,2880.56,0,2,0
3599,3060,3069,970,102.97,0,102.97,0,2,0
3603,3073,3073,970,17.22,0,17.22,0,0,0
3620,545,3085,970,13685722.66,0,13685722.66,0,1,0
3623,3085,3085,970,11.24,0,11.24,0,0,0
3642,3094,3094,970,10.33,0,10.33,0,0,0
3654,3112,3112,970,18.13,0,18.13,0,0,0
3728,3180,3180,970,6.23,0,6.23,0,0,0
3775,3219,3219,970,194429.21,0,194429.21,0,0,0
3836,3265,3265,970,4.86,0,4.86,0,0,0
3847,3275,3275,970,5261.0,0,5261.0,0,0,0
3858,3283,3283,970,11.75,0,11.75,0,0,0
3869,3291,3291,970,8.08,0,8.08,0,0,0
3877,135,3299,970,26618.69,0,26618.69,0,2,0
3887,3304,3304,970,108184.97,0,108184.97,0,0,0
4019,3402,3403,970,0.01,0,0.01,0,1,0
4028,3404,3404,970,12.36,0,12.36,0,0,0
4032,3413,3413,970,486576.14,0,486576.14,0,0,0
4037,3419,3419,970,17251.76,0,17251.76,0,0,0
4166,3515,3515,970,12716.76,0,12716.76,0,0,0
4196,3543,3543,970,18.91,0,18.91,0,0,0
4207,3552,3552,970,53669.65,0,53669.65,0,0,0
4213,3555,3555,970,280.16,0,280.16,0,0,0
4221,3560,3560,970,4326608.69,0,4326608.69,0,0,0
4225,3565,3565,970,809753.93,0,809753.93,0,0,0
4233,3571,503,970,3.92,0,3.92,0,2,0
4238,2742,3575,970,1458.58,0,1458.58,0,2,0
4269,3597,3598,970,69323.18,0,69323.18,0,4,0
4292,3617,3618,970,191953.86,0,191953.86,0,1,0
4308,3627,3627,970,34.52,0,34.52,0,0,0
4318,3632,3632,970,33528.1,0,33528.1,0,0,0
4369,3682,3682,970,1894691.13,0,1894691.13,0,0,0
4411,3725,3726,970,182.9,0,182.9,0,2,0
4418,3723,3723,970,23.15,0,23.15,0,0,0
4468,3770,3769,970,260.92,0,260.92,0,1,0
4499,3795,3795,970,16.33,0,16.33,0,0,0
4510,3802,3802,970,13.98,0,13.98,0,0,0
4516,3808,3808,970,26.17,0,26.17,0,0,0
4570,3852,3852,970,8.74,0,8.74,0,0,0
4591,3868,3867,970,2480608.99,0,2480608.99,0,3,0
4605,3876,3876,970,132387.25,0,132387.25,0,0,0
4612,3883,3883,970,14.11,0,14.11,0,0,0
4626,3897,3897,970,15.22,0,15.22,0,0,0
4653,3918,3918,970,9.13,0,9.13,0,0,0
4704,3962,3962,970,670287.69,0,670287.69,0,0,0
4708,3964,3965,970,2979794.26,0,2979794.26,0,1,0
4749,3989,3989,970,20585.51,0,20585.51,0,0,0
4751,3991,3991,970,21.66,0,21.66,0,0,0
4781,4013,4013,970,399268.7,0,399268.7,0,0,0
4784,4016,4016,970,15.63,0,15.63,0,0,0
4797,3284,4025,970,3340.2,0,3340.2,0,1,0
4822,4044,4044,970,143.19,0,143.19,0,0,0
4823,4045,4045,970,3083.74,0,3083.74,0,0,0
4838,4060,4060,970,1396.36,0,1396.36,0,0,0
4844,4062,4062,970,4649.18,0,4649.18,0,0,0
4848,4069,4069,970,7.83,0,7.83,0,0,0
4852,4072,4072,970,15.81,0,15.81,0,0,0
4880,4089,4089,970,8468.04,0,8468.04,0,0,0
4899,4105,4105,970,7.52,0,7.52,0,0,0
4916,4118,4118,970,596058.13,0,596058.13,0,0,0
4967,4162,4162,970,1496.96,0,1496.96,0,0,0
13,18,19,1030,106.7,0,106.7,0,2,0
53,62,62,1030,17.29,0,17.29,0,0,0
77,87,92,1030,149.35,0,149.35,0,2,0
115,125,125,1030,3.31,0,3.31,0,0,0
144,151,151,1030,30022.76,0,30022.76,0,0,0
228,224,225,1030,27443.73,0,27443.73,0,2,0
309,282,283,1030,5513602.04,0,5513602.04,0,4,0
329,296,296,1030,3.36,0,3.36,0,0,0
350,312,312,1030,1009893.58,0,1009893.58,0,0,0
359,320,320,1030,1738.67,0,1738.67,0,0,0
374,334,334,1030,18044.81,0,18044.81,0,0,0
407,365,365,1030,23.7,0,23.7,0,0,0
410,367,367,1030,22.42,0,22.42,0,0,0
416,372,372,1030,8697384.59,0,8697384.59,0,0,0
461,410,410,1030,23.6,0,23.6,0,0,0
477,420,420,1030,18.77,0,18.77,0,0,0
483,424,425,1030,12135.55,0,12135.55,0,3,0
496,437,437,1030,14486.31,0,14486.31,0,0,0
511,448,449,1030,142782.0,0,142782.0,0,1,0
522,449,460,1030,73.56,0,73.56,0,2,0
572,507,507,1030,62736.34,0,62736.34,0,0,0
583,513,513,1030,354741.98,0,354741.98,0,0,0
607,533,533,1030,6.44,0,6.44,0,0,0
614,538,538,1030,101207.78,0,101207.78,0,0,0
672,589,589,1030,11168.94,0,11168.94,0,0,0
693,605,605,1030,1087.95,0,1087.95,0,0,0
710,619,619,1030,6.86,0,6.86,0,0,0
752,654,654,1030,24.29,0,24.29,0,0,0
798,697,697,1030,5714.03,0,5714.03,0,0,0
831,728,728,1030,18.59,0,18.59,0,0,0
870,754,754,1030,11.8,0,11.8,0,0,0
887,135,762,1030,9272.86,0,9272.86,0,2,0
920,792,792,1030,5.88,0,5.88,0,0,0
954,825,825,1030,25360.7,0,25360.7,0,0,0
1006,876,876,1030,18.6,0,18.6,0,0,0
1007,877,877,1030,386835.34,0,386835.34,0,0,0
1019,887,887,1030,678445.31,0,678445.31,0,0,0
1070,930,930,1030,11.44,0,11.44,0,0,0
1198,1036,1036,1030,153974.99,0,153974.99,0,0,0
1202,1039,1039,1030,12.8,0,12.8,0,0,0
1216,1052,1052,1030,22.6,0,22.6,0,0,0
1230,1067,1068,1030,119.38,0,119.38,0,2,0
1236,1073,1073,1030,6.16,0,6.16,0,0,0
1251,1086,1084,1030,0.01,0,0.01,0,1,0
1393,1167,1167,1030,21.4,0,21.4,0,0,0
1411,1227,1227,1030,6.72,0,6.72,0,0,0
1413,1211,1228,1030,24.61,0,24.61,0,2,0
1426,1239,1239,1030,5.57,0,5.57,0,0,0
1455,1135,1263,1030,15094.63,0,15094.63,0,2,0
1460,1267,1267,1030,694850.84,0,694850.84,0,0,0
1470,1273,1273,1030,9418.36,0,9418.36,0,0,0
1484,1282,1282,1030,862.27,0,862.27,0,0,0
1490,1286,1286,1030,2243.58,0,2243.58,0,0,0
1496,1289,1289,1030,7082.83,0,7082.83,0,0,0
1549,1325,1325,1030,5.27,0,5.27,0,0,0
1627,1390,1391,1030,25534.62,0,25534.62,0,2,0
1656,602,1408,1030,5554.09,0,5554.09,0,5,0
1674,1414,1424,1030,32.71,0,32.71,0,2,0
1706,1452,1452,1030,16.92,0,16.92,0,0,0
1708,135,1454,1030,78275.34,0,78275.34,0,1,0
1734,1482,1482,1030,5173.44,0,5173.44,0,0,0
1750,1496,1496,1030,7.59,0,7.59,0,0,0
1773,1515,1515,1030,10.64,0,10.64,0,0,0
1796,1536,1537,1030,0.5,0,0.5,0,2,0
1808,1546,1546,1030,12.34,0,12.34,0,0,0
1814,1552,1552,1030,9.29,0,9.29,0,0,0
1872,1602,1603,1030,101.23,0,101.23,0,2,0
1882,1614,1614,1030,4221.61,0,4221.61,0,0,0
1884,1616,1617,1030,4407566.0,0,4407566.0,0,3,0
1894,1627,1627,1030,23435.53,0,23435.53,0,0,0
1907,1639,1639,1030,7.98,0,7.98,0,0,0
1913,1644,1645,1030,32.7,0,32.7,0,2,0
1969,1688,1688,1030,23.34,0,23.34,0,0,0
1973,1579,1690,1030,2844.0,0,2844.0,0,1,0
2027,1733,1733,1030,19451.9,0,19451.9,0,0,0
2069,1757,1757,1030,22.38,0,22.38,0,0,0
2079,1775,1775,1030,7.73,0,7.73,0,0,0
2087,1784,1784,1030,101.42,0,101.42,0,0,0
2093,1550,1788,1030,213778.58,0,213778.58,0,1,0
2237,1903,1903,1030,12561.56,0,12561.56,0,0,0
2260,1925,1925,1030,6.19,0,6.19,0,0,0
2262,1926,1926,1030,24.58,0,24.58,0,0,0
2337,1990,1990,1030,2783.7,0,2783.7,0,0,0
2350,2004,2004,1030,16622.95,0,16622.95,0,0,0
2366,2021,2021,1030,495.38,0,495.38,0,0,0
2429,2080,2080,1030,5.87,0,5.87,0,0,0
2454,2101,2101,1030,1375.15,0,1375.15,0,0,0
2456,2103,2103,1030,26883.44,0,26883.44,0,0,0
2464,2114,2114,1030,9384.28,0,9384.28,0,0,0
2466,2116,2116,1030,10629.67,0,10629.67,0,0,0
2516,2159,2159,1030,177917.83,0,177917.83,0,0,0
2548,2184,2184,1030,19.34,0,19.34,0,0,0
2550,277,2186,1030,30568.65,0,30568.65,0,1,0
2589,2224,2224,1030,190594.94,0,190594.94,0,0,0
2640,2269,2269,1030,6.35,0,6.35,0,0,0
2676,2302,2302,1030,47137.12,0,47137.12,0,0,0
2687,2292,2292,1030,21.22,0,21.22,0,0,0
2695,2323,2323,1030,5.45,0,5.45,0,0,0
2749,2359,2358,1030,2693.29,0,2693.29,0,1,0
2759,2362,2362,1030,15.17,0,15.17,0,0,0
2810,2399,2399,1030,5.95,0,5.95,0,0,0
2843,2427,2427,1030,30123.71,0,30123.71,0,0,0
2846,2430,2422,1030,2587.44,0,2587.44,0,5,0
2852,2436,2437,1030,41.89,0,41.89,0,2,0
2861,2444,2444,1030,74117.47,0,74117.47,0,0,0
2907,2489,2489,1030,500930.96,0,500930.96,0,0,0
2941,2514,2514,1030,22.14,0,22.14,0,0,0
2943,2516,2516,1030,575634.31,0,575634.31,0,0,0
2964,2525,2525,1030,11.57,0,11.57,0,0,0
2988,2544,2544,1030,17294.31,0,17294.31,0,0,0
3091,2638,2638,1030,856.35,0,856.35,0,0,0
3094,2641,2642,1030,13758.26,0,13758.26,0,3,0
3109,2658,2658,1030,40473.76,0,40473.76,0,0,0
3136,2682,2682,1030,4.67,0,4.67,0,0,0
3179,2721,2722,1030,696.06,0,696.06,0,3,0
3254,2777,2777,1030,82134.46,0,82134.46,0,0,0
3277,2791,2791,1030,485867.23,0,485867.23,0,0,0
3296,2808,2808,1030,226511.16,0,226511.16,0,0,0
3310,2815,2815,1030,189477.16,0,189477.16,0,0,0
3362,2858,2858,1030,19.96,0,19.96,0,0,0
3433,2920,2920,1030,2152.33,0,2152.33,0,0,0
3451,2933,2934,1030,49.85,0,49.85,0,2,0
3475,2950,2950,1030,6.86,0,6.86,0,0,0
3561,3040,3040,1030,1827.94,0,1827.94,0,0,0
3636,3098,3098,1030,187.87,0,187.87,0,0,0
3677,3125,3125,1030,7.08,0,7.08,0,0,0
3679,3133,3133,1030,165940.81,0,165940.81,0,0,0
3739,3191,3192,1030,879685.54,0,879685.54,0,1,0
3752,3202,3202,1030,5.4,0,5.4,0,0,0
3755,3197,3197,1030,10.65,0,10.65,0,0,0
3759,3208,3208,1030,28159.46,0,28159.46,0,0,0
3767,3213,3213,1030,419793.43,0,419793.43,0,0,0
3770,3215,3215,1030,53474.64,0,53474.64,0,0,0
3794,3232,3232,1030,14.17,0,14.17,0,0,0
3831,3262,3262,1030,76004.69,0,76004.69,0,0,0
3875,3297,3298,1030,33.01,0,33.01,0,2,0
3883,160,3301,1030,7150.93,0,7150.93,0,4,0
3899,3315,3315,1030,298.91,0,298.91,0,0,0
3900,1347,3310,1030,18401.2,0,18401.2,0,1,0
3905,3312,3312,1030,4.02,0,4.02,0,0,0
3928,3332,3332,1030,728.26,0,728.26,0,0,0
3994,3380,3380,1030,124.64,0,124.64,0,0,0
4008,3391,3391,1030,1365.36,0,1365.36,0,0,0
4012,3395,3395,1030,11034.72,0,11034.72,0,0,0
4056,3435,3435,1030,208.3,0,208.3,0,0,0
4089,3457,3457,1030,6678.06,0,6678.06,0,0,0
4126,3446,3478,1030,112826.5,0,112826.5,0,1,0
4132,161,3481,1030,21180.44,0,21180.44,0,2,0
4159,3506,3506,1030,1172.2,0,1172.2,0,0,0
4206,1395,3551,1030,2852592.77,0,2852592.77,0,3,0
4239,3434,3574,1030,287334.81,0,287334.81,0,1,0
4250,3584,3584,1030,1106.96,0,1106.96,0,0,0
4303,3623,3624,1030,15367.21,0,15367.21,0,2,0
4324,3638,3638,1030,52022.93,0,52022.93,0,0,0
4361,3659,3678,1030,6.21,0,6.21,0,2,0
4424,177,3732,1030,611.35,0,611.35,0,5,0
4469,3770,3769,1030,314.33,0,314.33,0,4,0
4507,1682,3800,1030,834.18,0,834.18,0,3,0
4515,3807,3807,1030,47628.82,0,47628.82,0,0,0
4528,3817,3817,1030,9.43,0,9.43,0,0,0
4529,3818,3819,1030,16.95,0,16.95,0,2,0
4671,3936,3936,1030,18092.43,0,18092.43,0,0,0
4680,3945,3945,1030,660677.2,0,660677.2,0,0,0
4703,3961,3961,1030,2779.85,0,2779.85,0,0,0
4707,3963,3963,1030,13.22,0,13.22,0,0,0
4714,3969,3969,1030,10458.89,0,10458.89,0,0,0
4716,3971,3971,1030,131.85,0,131.85,0,0,0
4718,3355,3966,1030,4735.27,0,4735.27,0,2,0
4757,3994,3994,1030,20384.38,0,20384.38,0,0,0
4777,791,4011,1030,14636.79,0,14636.79,0,2,0
4803,4030,4030,1030,380865.77,0,380865.77,0,0,0
4877,4086,4086,1030,1828244.58,0,1828244.58,0,0,0
4928,4127,4127,1030,10337.47,0,10337.47,0,0,0
4950,4148,4148,1030,153520.23,0,153520.23,0,0,0
4952,4150,4150,1030,1393678.33,0,1393678.33,0,0,0
4954,135,4151,1030,1812.94,0,1812.94,0,2,0
4982,4173,4173,1030,90590.99,0,90590.99,0,0,0
5005,135,4194,1030,6892.43,0,6892.43,0,2,1
72,86,87,1090,106953.0,0,106953.0,0,3,0
76,91,91,1090,11.68,0,11.68,0,0,0
111,124,124,1090,726.94,0,726.94,0,4,0
130,138,138,1090,8.96,0,8.96,0,0,0
199,199,199,1090,22.8,0,22.8,0,0,0
211,210,210,1090,8862.59,0,8862.59,0,0,0
234,229,229,1090,86684.05,0,86684.05,0,0,0
243,238,238,1090,4.94,0,4.94,0,0,0
256,250,251,1090,138.32,0,138.32,0,2,0
300,121,277,1090,543.08,0,543.08,0,4,0
326,292,293,1090,0.01,0,0.01,0,1,0
336,303,303,1090,374631.74,0,374631.74,0,0,0
392,353,353,1090,24177.63,0,24177.63,0,0,0
432,385,385,1090,7.13,0,7.13,0,0,0
462,241,411,1090,111.96,0,111.96,0,1,0
484,424,425,1090,5565.2,0,5565.2,0,5,0
514,452,452,1090,46445.36,0,46445.36,0,0,0
554,491,491,1090,9.82,0,9.82,0,0,0
561,497,497,1090,665644.14,0,665644.14,0,0,0
590,518,518,1090,831.56,0,831.56,0,0,0
593,520,522,1090,396062961.0,0,396062961.0,0,3,0
628,549,549,1090,21.14,0,21.14,0,0,0
720,625,625,1090,184016.94,0,184016.94,0,0,0
759,405,658,1090,12136.74,0,12136.74,0,2,0
765,664,665,1090,209.99,0,209.99,0,2,0
839,734,734,1090,366496.76,0,366496.76,0,0,0
903,778,778,1090,818178.02,0,818178.02,0,0,0
948,819,819,1090,2027.04,0,2027.04,0,0,0
1013,880,880,1090,10.97,0,10.97,0,0,0
1041,908,908,1090,58872.67,0,58872.67,0,0,0
1135,982,983,1090,52.28,0,52.28,0,2,0
1152,538,995,1090,2266.17,0,2266.17,0,1,0
1212,1049,1049,1090,15914.01,0,15914.01,0,0,0
1231,1063,1063,1090,16.56,0,16.56,0,0,0
1247,1082,1081,1090,61875.67,0,61875.67,0,1,0
1250,1085,1085,1090,209.42,0,209.42,0,0,0
1366,1186,1186,1090,42195.33,0,42195.33,0,0,0
1368,1188,1188,1090,36899.82,0,36899.82,0,0,0
1408,1224,1224,1090,5.16,0,5.16,0,0,0
1416,1231,1231,1090,590029.29,0,590029.29,0,0,0
1488,1284,1284,1090,19.76,0,19.76,0,0,0
1499,1291,1291,1090,47741.48,0,47741.48,0,0,0
1601,1369,1369,1090,11580.43,0,11580.43,0,0,0
1620,1384,1384,1090,55183.61,0,55183.61,0,0,0
1625,1389,1389,1090,19.42,0,19.42,0,0,0
1698,1447,1444,1090,17074.62,0,17074.62,0,3,0
1728,1476,1476,1090,615.0,0,615.0,0,0,0
1741,1489,1489,1090,91167.7,0,91167.7,0,0,0
1783,1525,1525,1090,17.95,0,17.95,0,0,0
1800,1458,1539,1090,15922.94,0,15922.94,0,2,0
1807,1545,1545,1090,240564.17,0,240564.17,0,0,0
1840,1572,1574,1090,102.55,0,102.55,0,2,0
1841,1575,1575,1090,3.62,0,3.62,0,0,0
1870,1600,1600,1090,22.87,0,22.87,0,0,0
1930,1655,1656,1090,5.88,0,5.88,0,2,0
1954,1678,1678,1090,44497.64,0,44497.64,0,0,0
2153,1837,1837,1090,8.74,0,8.74,0,0,0
2190,135,1863,1090,12971.36,0,12971.36,0,4,0
2191,1865,1865,1090,4694.05,0,4694.05,0,0,0
2243,1909,1909,1090,2185.72,0,2185.72,0,0,0
2352,2006,2006,1090,9669.25,0,9669.25,0,0,0
2434,2067,2077,1090,30.48,0,30.48,0,2,0
2441,2089,2089,1090,4.72,0,4.72,0,0,0
2457,2104,2104,1090,30283.13,0,30283.13,0,0,0
2515,2157,2158,1090,137.16,0,137.16,0,2,0
2529,2167,2167,1090,10214.33,0,10214.33,0,0,0
2621,2253,2253,1090,12.6,0,12.6,0,0,0
2631,2260,2260,1090,133898.04,0,133898.04,0,0,0
2671,2301,2302,1090,5812.44,0,5812.44,0,3,0
2686,2317,2317,1090,5.67,0,5.67,0,0,0
2697,2324,2324,1090,25001.05,0,25001.05,0,0,0
2700,1527,2324,1090,11364.67,0,11364.67,0,3,0
2714,2331,2332,1090,23456.07,0,23456.07,0,2,0
2750,2359,2358,1090,4989.89,0,4989.89,0,2,0
2777,2374,2374,1090,6.23,0,6.23,0,0,0
2794,2386,2386,1090,85252.04,0,85252.04,0,0,0
2817,2405,2405,1090,121283.21,0,121283.21,0,0,0
2849,2434,2434,1090,10.61,0,10.61,0,0,0
2957,2526,2521,1090,13926.15,0,13926.15,0,1,0
2962,2530,2530,1090,23.16,0,23.16,0,0,0
3017,2572,2572,1090,3679.36,0,3679.36,0,0,0
3112,2661,2661,1090,4671.03,0,4671.03,0,0,0
3113,2662,2662,1090,890.04,0,890.04,0,0,0
3115,2664,2664,1090,178787.02,0,178787.02,0,0,0
3181,2723,2723,1090,5.24,0,5.24,0,0,0
3253,2776,2776,1090,83917.05,0,83917.05,0,0,0
3270,1101,2786,1090,3394.2,0,3394.2,0,3,0
3273,2788,2788,1090,40274.73,0,40274.73,0,0,0
3289,212,2802,1090,1144.84,0,1144.84,0,1,0
3294,2807,2807,1090,204953.59,0,204953.59,0,0,0
3298,2810,2810,1090,15501.21,0,15501.21,0,0,0
3338,2839,2839,1090,243.18,0,243.18,0,0,0
3339,2840,2841,1090,1.05,0,1.05,0,1,0
3432,2919,2919,1090,13.21,0,13.21,0,0,0
3435,2922,2922,1090,368027.7,0,368027.7,0,0,0
3488,2970,2970,1090,235.12,0,235.12,0,0,0
3500,2980,2980,1090,8887580.54,0,8887580.54,0,0,0
3501,2981,2981,1090,12031.98,0,12031.98,0,0,0
3516,2997,2998,1090,1643.05,0,1643.05,0,3,0
3522,3003,3003,1090,2398.58,0,2398.58,0,0,0
3528,3004,3004,1090,5.67,0,5.67,0,0,0
3529,3005,3005,1090,9.42,0,9.42,0,0,0
3532,3007,3007,1090,10.06,0,10.06,0,0,0
3559,3038,3038,1090,952.88,0,952.88,0,0,0
3576,3027,3027,1090,9.54,0,9.54,0,0,0
